sample,parse_depth,type,length
t86,,negative,1
t9,,negative,1
t91,,negative,1
t71,,negative,1
t65,,negative,1
t63,,negative,1
t21,,negative,1
t105,,negative,1
t8,,negative,1
t73,,negative,1
t8 t47,,negative,2
t4 t73,,negative,2
t17 t75,,negative,2
t35 t53,,negative,2
t5 t65,,negative,2
t85 t2,,negative,2
t65 t58,,negative,2
t0 t84,,negative,2
t2 t9,,negative,2
t91 t5,,negative,2
t105 t21 t35,3.0,positive,3
t105 t26 t35,3.0,positive,3
t78 t20 t37,,negative,3
t37 t79 t47,,negative,3
t90 t7 t71,,negative,3
t49 t78 t9,,negative,3
t80 t17 t29,,negative,3
t47 t23 t31,,negative,3
t5 t6 t78,,negative,3
t39 t85 t97,,negative,3
t16 t38 t56,,negative,3
t45 t17 t2,,negative,3
t105 t21 t62 t73,3.0,positive,4
t105 t21 t62 t20,3.0,positive,4
t105 t26 t106 t5,3.0,positive,4
t105 t105 t5 t35,4.0,positive,4
t105 t21 t106 t5,3.0,positive,4
t105 t21 t56 t5,3.0,positive,4
t105 t26 t28 t73,3.0,positive,4
t105 t26 t62 t73,3.0,positive,4
t105 t26 t62 t20,3.0,positive,4
t105 t26 t56 t5,3.0,positive,4
t26 t29 t37 t2,,negative,4
t83 t82 t22 t35,,negative,4
t39 t86 t87 t72,,negative,4
t8 t65 t38 t16,,negative,4
t90 t81 t98 t58,,negative,4
t43 t43 t7 t16,,negative,4
t36 t22 t38 t56,,negative,4
t79 t103 t72 t102,,negative,4
t17 t9 t89 t29,,negative,4
t38 t4 t32 t17,,negative,4
t105 t17 t22 t73 t35,5.0,positive,5
t105 t105 t20 t36 t35,5.0,positive,5
t105 t21 t89 t32 t5,4.0,positive,5
t105 t105 t5 t56 t5,4.0,positive,5
t7 t106 t51 t21 t35,5.0,positive,5
t17 t22 t22 t21 t35,5.0,positive,5
t105 t17 t22 t20 t35,5.0,positive,5
t7 t106 t51 t26 t35,5.0,positive,5
t105 t105 t20 t78 t35,5.0,positive,5
t105 t26 t89 t20 t5,4.0,positive,5
t28 t81 t8 t79 t64,,negative,5
t36 t97 t88 t23 t14,,negative,5
t97 t88 t84 t72 t45,,negative,5
t97 t56 t27 t73 t71,,negative,5
t55 t89 t65 t97 t29,,negative,5
t81 t91 t14 t81 t23,,negative,5
t43 t14 t103 t38 t57,,negative,5
t62 t35 t27 t26 t24,,negative,5
t63 t65 t90 t8 t95,,negative,5
t86 t4 t47 t42 t39,,negative,5
t105 t105 t20 t23 t62 t73,5.0,positive,6
t7 t106 t65 t26 t56 t5,5.0,positive,6
t105 t21 t39 t28 t22 t5,5.0,positive,6
t105 t105 t73 t78 t28 t20,5.0,positive,6
t105 t105 t5 t72 t22 t5,4.0,positive,6
t105 t105 t73 t36 t28 t73,5.0,positive,6
t7 t106 t51 t26 t28 t73,5.0,positive,6
t7 t71 t28 t51 t26 t35,6.0,positive,6
t7 t65 t9 t51 t21 t35,6.0,positive,6
t17 t22 t22 t26 t28 t73,5.0,positive,6
t91 t29 t17 t13 t51 t13,,negative,6
t16 t58 t23 t55 t97 t27,,negative,6
t32 t85 t6 t97 t102 t39,,negative,6
t79 t88 t47 t72 t78 t32,,negative,6
t62 t53 t22 t63 t63 t98,,negative,6
t94 t91 t55 t22 t80 t89,,negative,6
t75 t38 t88 t51 t15 t51,,negative,6
t91 t27 t22 t71 t82 t91,,negative,6
