sample,parse_depth,type,length
t36,,negative,1
t9,,negative,1
t31,,negative,1
t42,,negative,1
t23,,negative,1
t37,,negative,1
t15,,negative,1
t19,,negative,1
t49,,negative,1
t6,,negative,1
t2 t10,2.0,positive,2
t37 t28,2.0,positive,2
t37 t42,2.0,positive,2
t54 t37,,negative,2
t36 t32,,negative,2
t45 t52,,negative,2
t50 t14,,negative,2
t10 t43,,negative,2
t28 t52,,negative,2
t46 t25,,negative,2
t49 t43,,negative,2
t12 t14,,negative,2
t6 t41,,negative,2
t9 t10 t28,3.0,positive,3
t30 t10 t28,3.0,positive,3
t44 t10 t28,3.0,positive,3
t44 t10 t42,3.0,positive,3
t13 t10 t28,3.0,positive,3
t9 t10 t42,3.0,positive,3
t30 t10 t42,3.0,positive,3
t13 t10 t42,3.0,positive,3
t8 t32 t6,,negative,3
t54 t28 t3,,negative,3
t54 t57 t39,,negative,3
t8 t25 t56,,negative,3
t56 t23 t15,,negative,3
t43 t28 t53,,negative,3
t53 t16 t21,,negative,3
t45 t15 t29,,negative,3
t58 t26 t50,,negative,3
t39 t15 t13,,negative,3
t2 t42 t28 t28,4.0,positive,4
t2 t42 t42 t28,4.0,positive,4
t37 t15 t22 t48,4.0,positive,4
t37 t15 t22 t40,4.0,positive,4
t2 t42 t42 t42,4.0,positive,4
t2 t42 t28 t42,4.0,positive,4
t37 t15 t45 t40,4.0,positive,4
t37 t15 t45 t26,4.0,positive,4
t37 t15 t45 t48,4.0,positive,4
t37 t15 t22 t26,4.0,positive,4
t21 t41 t12 t43,,negative,4
t39 t5 t11 t50,,negative,4
t7 t21 t42 t34,,negative,4
t15 t30 t2 t42,,negative,4
t34 t13 t2 t28,,negative,4
t44 t7 t2 t54,,negative,4
t28 t37 t30 t8,,negative,4
t33 t53 t14 t19,,negative,4
t23 t37 t45 t32,,negative,4
t29 t23 t22 t57,,negative,4
t37 t23 t2 t22 t40,4.0,positive,5
t44 t10 t15 t22 t40,4.0,positive,5
t30 t10 t15 t22 t40,4.0,positive,5
t9 t10 t15 t45 t48,4.0,positive,5
t37 t15 t22 t5 t37,5.0,positive,5
t2 t44 t42 t28 t42,5.0,positive,5
t2 t44 t42 t28 t28,5.0,positive,5
t30 t10 t15 t45 t48,4.0,positive,5
t9 t10 t15 t45 t26,4.0,positive,5
t13 t10 t15 t45 t40,4.0,positive,5
t15 t41 t5 t15 t34,,negative,5
t49 t13 t46 t29 t32,,negative,5
t1 t23 t29 t3 t25,,negative,5
t8 t25 t44 t26 t35,,negative,5
t23 t22 t52 t37 t34,,negative,5
t16 t3 t52 t2 t56,,negative,5
t37 t19 t46 t14 t33,,negative,5
t29 t23 t54 t11 t34,,negative,5
t46 t34 t44 t14 t31,,negative,5
t15 t7 t56 t46 t14,,negative,5
t2 t3 t32 t42 t42 t28,6.0,positive,6
t2 t42 t28 t15 t22 t26,5.0,positive,6
t2 t39 t32 t28 t42 t42,6.0,positive,6
t9 t10 t23 t2 t22 t48,4.0,positive,6
t9 t10 t15 t37 t43 t26,5.0,positive,6
t37 t11 t54 t2 t22 t40,5.0,positive,6
t2 t39 t32 t28 t42 t28,6.0,positive,6
t13 t10 t15 t45 t5 t47,5.0,positive,6
t2 t39 t32 t42 t42 t42,6.0,positive,6
t2 t3 t32 t42 t42 t42,6.0,positive,6
t46 t58 t47 t52 t1 t28,,negative,6
t2 t47 t10 t36 t22 t43,,negative,6
t28 t32 t26 t9 t48 t26,,negative,6
t56 t47 t14 t56 t14 t12,,negative,6
t47 t33 t53 t58 t29 t57,,negative,6
t44 t53 t19 t49 t7 t22,,negative,6
t26 t3 t8 t56 t1 t29,,negative,6
t56 t42 t16 t26 t25 t21,,negative,6
t6 t7 t45 t43 t37 t30,,negative,6
t9 t45 t32 t35 t3 t12,,negative,6
t2 t42 t54 t54 t54 t28 t28,7.0,positive,7
t2 t42 t20 t22 t43 t42 t42,7.0,positive,7
t37 t28 t57 t30 t2 t45 t40,6.0,positive,7
t37 t45 t2 t45 t3 t37 t37,6.0,positive,7
t44 t10 t23 t2 t37 t43 t40,5.0,positive,7
t2 t42 t20 t22 t43 t28 t28,7.0,positive,7
t2 t42 t15 t22 t5 t37 t42,7.0,positive,7
t37 t11 t54 t42 t33 t45 t48,5.0,positive,7
t30 t10 t45 t2 t37 t43 t40,5.0,positive,7
t2 t42 t15 t37 t43 t40 t28,7.0,positive,7
t46 t35 t12 t19 t15 t36 t42,,negative,7
t33 t52 t33 t48 t42 t9 t39,,negative,7
t34 t22 t23 t47 t23 t19 t42,,negative,7
t26 t47 t39 t26 t39 t58 t19,,negative,7
t15 t56 t52 t41 t52 t45 t47,,negative,7
t41 t2 t36 t40 t42 t21 t19,,negative,7
t42 t43 t31 t42 t19 t41 t43,,negative,7
t31 t12 t36 t1 t10 t45 t40,,negative,7
t53 t29 t13 t6 t2 t33 t45,,negative,7
t46 t48 t1 t37 t28 t3 t6,,negative,7
t37 t15 t39 t37 t42 t43 t5 t47,7.0,positive,8
t37 t45 t3 t32 t42 t33 t45 t48,7.0,positive,8
t44 t10 t11 t57 t30 t2 t22 t40,6.0,positive,8
t30 t10 t23 t44 t42 t33 t22 t26,6.0,positive,8
t13 t10 t45 t42 t28 t5 t45 t26,6.0,positive,8
t2 t42 t54 t54 t28 t15 t45 t40,6.0,positive,8
t37 t15 t22 t39 t3 t54 t32 t37,8.0,positive,8
t37 t15 t32 t44 t41 t6 t43 t26,7.0,positive,8
t37 t45 t39 t32 t28 t33 t22 t26,7.0,positive,8
t14 t20 t10 t54 t10 t15 t22 t26,6.0,positive,8
t23 t37 t39 t25 t50 t11 t44 t13,,negative,8
t39 t32 t26 t11 t43 t39 t37 t37,,negative,8
t42 t43 t22 t19 t19 t1 t7 t2,,negative,8
t7 t52 t54 t39 t37 t39 t35 t53,,negative,8
t47 t44 t53 t3 t48 t5 t58 t13,,negative,8
t29 t9 t10 t1 t19 t10 t46 t47,,negative,8
t50 t9 t43 t49 t1 t37 t21 t41,,negative,8
t32 t26 t56 t7 t23 t50 t25 t33,,negative,8
t1 t20 t56 t43 t26 t13 t45 t26,,negative,8
t41 t13 t36 t3 t13 t58 t12 t46,,negative,8
t5 t10 t53 t54 t10 t23 t2 t45 t40,6.0,positive,9
t2 t42 t36 t20 t13 t10 t37 t28 t28,8.0,positive,9
t2 t42 t54 t15 t45 t40 t15 t22 t48,6.0,positive,9
t2 t42 t11 t49 t19 t2 t45 t40 t28,8.0,positive,9
t13 t10 t45 t44 t42 t28 t5 t22 t48,6.0,positive,9
t2 t42 t36 t54 t42 t15 t22 t5 t47,6.0,positive,9
t2 t44 t42 t54 t42 t45 t2 t22 t26,6.0,positive,9
t2 t42 t36 t54 t45 t2 t22 t48 t42,6.0,positive,9
t2 t42 t42 t23 t42 t42 t5 t22 t48,7.0,positive,9
t2 t39 t32 t28 t36 t28 t15 t45 t48,7.0,positive,9
t31 t22 t19 t57 t37 t35 t42 t21 t39,,negative,9
t6 t7 t40 t25 t36 t6 t20 t3 t15,,negative,9
t2 t29 t14 t10 t20 t25 t7 t8 t29,,negative,9
t32 t20 t14 t42 t50 t5 t42 t49 t29,,negative,9
t7 t20 t35 t14 t11 t29 t1 t20 t49,,negative,9
t8 t37 t6 t11 t49 t20 t37 t26 t57,,negative,9
t13 t21 t35 t49 t30 t11 t32 t22 t19,,negative,9
t7 t35 t56 t16 t10 t7 t57 t14 t53,,negative,9
t34 t47 t31 t22 t34 t34 t34 t9 t32,,negative,9
t23 t52 t37 t28 t48 t36 t40 t41 t47,,negative,9
t2 t44 t15 t45 t40 t45 t2 t45 t40 t42,7.0,positive,10
t9 t10 t15 t37 t23 t2 t39 t39 t2 t26,8.0,positive,10
t2 t3 t32 t15 t22 t40 t28 t15 t45 t26,7.0,positive,10
t37 t45 t44 t42 t28 t39 t37 t32 t22 t40,8.0,positive,10
t2 t44 t42 t45 t44 t42 t33 t22 t48 t28,8.0,positive,10
