sample,parse_depth,type,length
t136,,negative,1
t15,,negative,1
t98,,negative,1
t135,,negative,1
t120,,negative,1
t19,,negative,1
t32,,negative,1
t153,,negative,1
t142,,negative,1
t118,,negative,1
t153 t148,,negative,2
t153 t19,,negative,2
t9 t19,,negative,2
t142 t148,,negative,2
t48 t153,,negative,2
t48 t32,,negative,2
t9 t35,,negative,2
t102 t142,,negative,2
t35 t9,,negative,2
t35 t142,,negative,2
t102 t45 t48,,negative,3
t89 t142 t9,,negative,3
t135 t19 t32,,negative,3
t45 t120 t89,,negative,3
t118 t19 t15,,negative,3
t19 t35 t120,,negative,3
t98 t15 t89,,negative,3
t153 t19 t135,,negative,3
t9 t19 t136,,negative,3
t35 t153 t153,,negative,3
t35 t32 t148 t98,,negative,4
t135 t102 t120 t89,,negative,4
t32 t89 t135 t118,,negative,4
t48 t98 t45 t15,,negative,4
t120 t136 t19 t89,,negative,4
t120 t148 t98 t89,,negative,4
t19 t89 t15 t120,,negative,4
t32 t9 t142 t98,,negative,4
t120 t35 t89 t142,,negative,4
t35 t89 t35 t32,,negative,4
t19 t136 t135 t48 t118,,negative,5
t118 t123 t142 t48 t142,,negative,5
t123 t48 t118 t98 t136,,negative,5
t35 t89 t120 t89 t142,,negative,5
t120 t9 t15 t135 t48,,negative,5
t135 t45 t35 t120 t102,,negative,5
t15 t123 t148 t142 t89,,negative,5
t35 t148 t45 t153 t45,,negative,5
t153 t135 t123 t35 t9,,negative,5
t48 t118 t153 t153 t98,,negative,5
t135 t45 t98 t19 t35 t136,,negative,6
t32 t142 t35 t15 t136 t135,,negative,6
t89 t136 t45 t48 t120 t32,,negative,6
t19 t19 t19 t135 t35 t123,,negative,6
t136 t45 t123 t123 t45 t19,,negative,6
t32 t98 t9 t142 t148 t148,,negative,6
t35 t9 t153 t123 t98 t19,,negative,6
t135 t123 t153 t15 t15 t32,,negative,6
t89 t45 t135 t9 t153 t120,,negative,6
t32 t48 t123 t9 t142 t142,,negative,6
t48 t15 t89 t32 t19 t98 t148,,negative,7
t136 t19 t89 t118 t48 t32 t35,,negative,7
t32 t45 t135 t118 t102 t98 t89,,negative,7
t35 t135 t19 t153 t118 t118 t136,,negative,7
t15 t48 t15 t45 t153 t98 t102,,negative,7
t19 t123 t19 t120 t118 t153 t135,,negative,7
t9 t19 t102 t98 t142 t32 t142,,negative,7
t136 t9 t35 t120 t35 t89 t89,,negative,7
t48 t19 t15 t148 t136 t19 t142,,negative,7
t15 t136 t148 t48 t118 t9 t153,,negative,7
t35 t19 t15 t120 t118 t48 t142 t102,5.0,positive,8
t35 t19 t15 t120 t118 t48 t148 t102,5.0,positive,8
t102 t15 t19 t98 t15 t123 t142 t48,,negative,8
t15 t48 t45 t142 t35 t135 t9 t9,,negative,8
t19 t19 t135 t148 t9 t142 t135 t45,,negative,8
t19 t153 t148 t98 t15 t102 t19 t15,,negative,8
t45 t153 t148 t45 t32 t15 t120 t136,,negative,8
t89 t9 t35 t19 t142 t120 t98 t118,,negative,8
t35 t153 t45 t118 t89 t89 t118 t89,,negative,8
t98 t35 t136 t120 t118 t135 t32 t142,,negative,8
t120 t120 t142 t136 t102 t32 t136 t120,,negative,8
t142 t153 t135 t19 t118 t19 t15 t136,,negative,8
t9 t148 t48 t45 t32 t120 t98 t153 t135,,negative,9
t120 t135 t135 t142 t48 t48 t148 t98 t15,,negative,9
t19 t102 t135 t48 t32 t136 t135 t98 t35,,negative,9
t19 t98 t48 t142 t102 t142 t89 t153 t135,,negative,9
t153 t9 t89 t135 t15 t123 t120 t35 t98,,negative,9
t123 t102 t142 t98 t32 t153 t35 t35 t48,,negative,9
t135 t136 t9 t32 t32 t102 t35 t19 t142,,negative,9
t32 t45 t123 t48 t123 t136 t98 t19 t98,,negative,9
t142 t123 t123 t15 t32 t120 t98 t135 t120,,negative,9
t32 t98 t153 t9 t89 t102 t32 t123 t89,,negative,9
t35 t19 t15 t120 t15 t35 t19 t48 t148 t102,6.0,positive,10
t142 t89 t123 t9 t120 t142 t153 t9 t136 t45,,negative,10
t98 t9 t9 t135 t148 t98 t89 t120 t142 t148,,negative,10
t153 t153 t48 t136 t102 t9 t48 t118 t19 t123,,negative,10
t45 t120 t135 t15 t153 t123 t45 t48 t135 t19,,negative,10
t89 t136 t123 t118 t9 t142 t45 t142 t118 t35,,negative,10
t118 t136 t136 t102 t19 t98 t135 t148 t15 t148,,negative,10
t9 t148 t9 t118 t48 t142 t136 t32 t98 t135,,negative,10
t89 t123 t153 t142 t45 t45 t153 t98 t98 t19,,negative,10
t48 t32 t135 t98 t118 t45 t9 t48 t89 t98,,negative,10
t135 t15 t142 t118 t153 t89 t123 t136 t118 t118,,negative,10
t136 t45 t153 t123 t120 t19 t135 t45 t45 t98 t15,,negative,11
t142 t89 t102 t32 t153 t15 t142 t136 t123 t102 t48,,negative,11
t142 t118 t118 t153 t89 t98 t45 t45 t153 t102 t135,,negative,11
t135 t123 t136 t9 t120 t120 t9 t148 t35 t19 t19,,negative,11
t142 t120 t98 t9 t45 t9 t135 t102 t35 t102 t89,,negative,11
t32 t120 t89 t48 t19 t48 t32 t19 t153 t120 t48,,negative,11
t153 t98 t35 t45 t98 t153 t120 t45 t9 t148 t148,,negative,11
t9 t19 t123 t120 t19 t89 t123 t118 t102 t102 t9,,negative,11
t142 t48 t48 t19 t120 t148 t123 t102 t89 t118 t48,,negative,11
t45 t48 t136 t118 t98 t153 t135 t102 t32 t9 t102,,negative,11
t120 t118 t35 t135 t135 t120 t48 t135 t19 t19 t120 t89,,negative,12
t118 t35 t123 t148 t15 t123 t9 t120 t98 t153 t9 t123,,negative,12
t48 t118 t120 t98 t123 t45 t148 t136 t136 t136 t45 t48,,negative,12
t123 t9 t45 t32 t120 t35 t136 t98 t19 t15 t135 t120,,negative,12
t9 t123 t142 t142 t45 t48 t102 t15 t120 t142 t118 t32,,negative,12
t32 t19 t142 t148 t9 t118 t45 t153 t35 t89 t153 t32,,negative,12
t148 t136 t120 t32 t153 t120 t98 t9 t98 t153 t148 t98,,negative,12
t32 t123 t135 t45 t19 t9 t32 t9 t89 t120 t153 t120,,negative,12
t9 t98 t153 t120 t153 t89 t142 t142 t35 t135 t89 t32,,negative,12
t98 t9 t135 t118 t153 t142 t136 t98 t118 t9 t136 t142,,negative,12
t153 t123 t118 t136 t136 t89 t19 t123 t102 t102 t19 t118 t32,,negative,13
t136 t48 t142 t136 t153 t19 t118 t102 t148 t136 t153 t153 t32,,negative,13
t35 t32 t32 t136 t19 t98 t89 t136 t123 t48 t142 t32 t123,,negative,13
t45 t98 t142 t35 t9 t123 t120 t32 t19 t48 t136 t19 t120,,negative,13
