sample,parse_depth,type,length
t18,,negative,1
t77,,negative,1
t12,,negative,1
t37,,negative,1
t15,,negative,1
t21,,negative,1
t19,,negative,1
t36,,negative,1
t71,,negative,1
t8,,negative,1
t2 t8,2.0,positive,2
t39 t39,2.0,positive,2
t87 t87,2.0,positive,2
t34 t70,2.0,positive,2
t72 t12,2.0,positive,2
t72 t66,2.0,positive,2
t59 t70,2.0,positive,2
t82 t70,2.0,positive,2
t2 t11,2.0,positive,2
t52 t30,2.0,positive,2
t58 t30,,negative,2
t17 t78,,negative,2
t34 t3,,negative,2
t78 t58,,negative,2
t49 t58,,negative,2
t25 t32,,negative,2
t40 t22,,negative,2
t9 t58,,negative,2
t50 t12,,negative,2
t3 t90,,negative,2
t39 t16 t8,3.0,positive,3
t2 t5 t76,3.0,positive,3
t11 t40 t66,3.0,positive,3
t59 t80 t72,3.0,positive,3
t38 t88 t84,3.0,positive,3
t26 t38 t8,3.0,positive,3
t72 t33 t8,3.0,positive,3
t17 t37 t70,3.0,positive,3
t38 t63 t29,3.0,positive,3
t59 t12 t73,3.0,positive,3
t52 t83 t39,,negative,3
t40 t5 t37,,negative,3
t43 t14 t75,,negative,3
t43 t32 t28,,negative,3
t57 t24 t90,,negative,3
t26 t73 t25,,negative,3
t85 t30 t0,,negative,3
t57 t35 t15,,negative,3
t41 t42 t78,,negative,3
t73 t16 t9,,negative,3
t27 t56 t38 t28,4.0,positive,4
t57 t20 t21 t0,3.0,positive,4
t30 t32 t1 t8,4.0,positive,4
t87 t57 t72 t31,4.0,positive,4
t61 t83 t8 t72,4.0,positive,4
t0 t52 t20 t89,3.0,positive,4
t52 t0 t43 t40,4.0,positive,4
t34 t48 t43 t76,4.0,positive,4
t52 t72 t80 t0,4.0,positive,4
t58 t2 t9 t55,3.0,positive,4
t70 t39 t37 t22,,negative,4
t27 t39 t39 t28,,negative,4
t23 t17 t68 t5,,negative,4
t68 t24 t8 t28,,negative,4
t4 t81 t31 t13,,negative,4
t69 t34 t21 t19,,negative,4
t82 t55 t38 t68,,negative,4
t65 t70 t64 t78,,negative,4
t4 t85 t35 t27,,negative,4
t56 t49 t88 t88,,negative,4
t84 t33 t77 t66 t87,4.0,positive,5
t84 t41 t17 t20 t31,4.0,positive,5
t87 t88 t29 t24 t30,5.0,positive,5
t35 t13 t0 t88 t0,4.0,positive,5
t12 t61 t79 t66 t39,5.0,positive,5
t35 t10 t52 t91 t21,5.0,positive,5
t51 t83 t81 t4 t83,4.0,positive,5
t90 t12 t82 t52 t31,5.0,positive,5
t26 t53 t25 t82 t60,5.0,positive,5
t14 t53 t68 t33 t76,4.0,positive,5
t22 t9 t14 t74 t63,,negative,5
t64 t56 t47 t68 t83,,negative,5
t79 t70 t74 t5 t49,,negative,5
t91 t40 t28 t31 t5,,negative,5
t63 t64 t21 t44 t3,,negative,5
t63 t78 t40 t49 t39,,negative,5
t74 t33 t9 t21 t18,,negative,5
t12 t87 t17 t32 t17,,negative,5
t43 t52 t44 t53 t91,,negative,5
t89 t14 t70 t2 t74,,negative,5
t39 t51 t40 t66 t61 t22,5.0,positive,6
t62 t44 t72 t20 t62 t60,6.0,positive,6
t20 t81 t81 t38 t37 t8,5.0,positive,6
t57 t82 t9 t33 t52 t11,6.0,positive,6
t78 t87 t34 t52 t55 t22,5.0,positive,6
t11 t55 t59 t5 t23 t26,6.0,positive,6
t52 t52 t39 t82 t1 t13,5.0,positive,6
t35 t57 t82 t9 t76 t91,5.0,positive,6
t38 t83 t38 t35 t48 t66,5.0,positive,6
t52 t32 t60 t91 t80 t47,6.0,positive,6
t7 t69 t17 t84 t14 t21,,negative,6
t8 t4 t4 t1 t44 t51,,negative,6
t90 t69 t70 t11 t71 t38,,negative,6
t8 t8 t4 t81 t23 t57,,negative,6
t7 t68 t10 t19 t38 t88,,negative,6
t13 t46 t9 t1 t40 t63,,negative,6
t23 t19 t57 t50 t30 t87,,negative,6
t39 t55 t3 t91 t71 t16,,negative,6
t33 t73 t70 t68 t37 t23,,negative,6
t61 t85 t26 t50 t72 t40,,negative,6
t48 t5 t2 t29 t65 t27 t60,5.0,positive,7
t87 t87 t21 t4 t20 t68 t66,5.0,positive,7
t25 t26 t20 t35 t26 t30 t45,5.0,positive,7
t33 t88 t26 t32 t0 t38 t61,6.0,positive,7
t57 t91 t61 t72 t66 t27 t68,6.0,positive,7
t34 t55 t36 t83 t23 t55 t4,6.0,positive,7
t27 t44 t14 t83 t0 t87 t40,5.0,positive,7
t83 t8 t49 t1 t46 t55 t87,5.0,positive,7
t38 t32 t76 t48 t81 t10 t29,6.0,positive,7
t45 t88 t55 t81 t32 t39 t12,7.0,positive,7
t2 t32 t21 t0 t33 t76 t78,,negative,7
t11 t45 t0 t31 t75 t24 t37,,negative,7
t23 t9 t37 t18 t80 t64 t4,,negative,7
t22 t89 t56 t2 t59 t27 t91,,negative,7
t56 t82 t78 t35 t16 t79 t25,,negative,7
t79 t39 t25 t79 t46 t5 t75,,negative,7
