sample,parse_depth,type,length
t9,,negative,1
t28,,negative,1
t14,,negative,1
t4,,negative,1
t24,,negative,1
t32,,negative,1
t15,,negative,1
t19,,negative,1
t26,,negative,1
t4 t9,2.0,positive,2
t32 t4,2.0,positive,2
t4 t24,2.0,positive,2
t32 t14,2.0,positive,2
t32 t32,,negative,2
t28 t24,,negative,2
t4 t28,,negative,2
t32 t9,,negative,2
t24 t9,,negative,2
t15 t32,,negative,2
t24 t14,,negative,2
t14 t14,,negative,2
t4 t32,,negative,2
t26 t9,,negative,2
t14 t24 t9,3.0,positive,3
t15 t4 t32,3.0,positive,3
t32 t4 t9,3.0,positive,3
t24 t9 t14,3.0,positive,3
t15 t24 t4,3.0,positive,3
t4 t24 t14,3.0,positive,3
t4 t24 t9,3.0,positive,3
t4 t32 t26,3.0,positive,3
t4 t24 t4,3.0,positive,3
t28 t9 t14,3.0,positive,3
t15 t28 t24,,negative,3
t26 t4 t14,,negative,3
t24 t19 t24,,negative,3
t14 t26 t32,,negative,3
t32 t24 t28,,negative,3
t19 t28 t19,,negative,3
t14 t4 t9,,negative,3
t32 t9 t24,,negative,3
t19 t4 t24,,negative,3
t9 t9 t24,,negative,3
t4 t4 t9 t32,4.0,positive,4
t32 t15 t24 t24,4.0,positive,4
t24 t15 t28 t4,4.0,positive,4
t4 t24 t14 t4,4.0,positive,4
t14 t28 t4 t4,4.0,positive,4
t4 t9 t14 t14,4.0,positive,4
t4 t14 t15 t19,4.0,positive,4
t4 t15 t4 t32,3.0,positive,4
t24 t14 t15 t4,4.0,positive,4
t15 t14 t24 t9,4.0,positive,4
t28 t19 t4 t24,,negative,4
t9 t9 t24 t28,,negative,4
t32 t24 t4 t19,,negative,4
t19 t15 t15 t32,,negative,4
t32 t28 t28 t19,,negative,4
t9 t9 t26 t4,,negative,4
t4 t19 t9 t24,,negative,4
t24 t9 t24 t28,,negative,4
t28 t28 t28 t15,,negative,4
t24 t26 t4 t26,,negative,4
t24 t24 t4 t32 t24,4.0,positive,5
t14 t15 t9 t24 t32,4.0,positive,5
t28 t24 t15 t15 t14,4.0,positive,5
t24 t14 t4 t4 t15,4.0,positive,5
t24 t14 t14 t24 t32,4.0,positive,5
t4 t32 t32 t4 t24,5.0,positive,5
t32 t4 t4 t15 t4,5.0,positive,5
t14 t24 t4 t9 t4,4.0,positive,5
t32 t9 t4 t24 t4,5.0,positive,5
t15 t32 t4 t4 t15,4.0,positive,5
t32 t19 t28 t26 t28,,negative,5
t14 t26 t14 t19 t24,,negative,5
t19 t32 t19 t19 t19,,negative,5
t9 t19 t24 t24 t9,,negative,5
t28 t24 t14 t24 t26,,negative,5
t26 t15 t19 t26 t9,,negative,5
t32 t14 t24 t28 t9,,negative,5
t14 t32 t28 t4 t26,,negative,5
t9 t19 t19 t26 t32,,negative,5
t4 t32 t26 t15 t15,,negative,5
t4 t4 t24 t9 t9 t14,6.0,positive,6
t4 t24 t14 t28 t4 t14,5.0,positive,6
t4 t15 t4 t28 t14 t4,5.0,positive,6
t14 t14 t14 t15 t28 t4,6.0,positive,6
t24 t4 t9 t14 t15 t4,6.0,positive,6
t32 t28 t4 t14 t4 t14,6.0,positive,6
t4 t4 t15 t15 t32 t26,5.0,positive,6
t15 t4 t28 t24 t24 t32,5.0,positive,6
t4 t24 t9 t24 t32 t15,5.0,positive,6
t14 t4 t4 t32 t9 t19,6.0,positive,6
t19 t32 t9 t32 t14 t4,,negative,6
t4 t15 t14 t26 t26 t19,,negative,6
t14 t4 t24 t28 t14 t9,,negative,6
t24 t14 t15 t4 t14 t28,,negative,6
t9 t26 t15 t15 t32 t32,,negative,6
t19 t14 t26 t14 t26 t28,,negative,6
t9 t15 t26 t26 t4 t9,,negative,6
t32 t19 t28 t4 t14 t19,,negative,6
t9 t28 t4 t19 t32 t26,,negative,6
t32 t15 t9 t32 t32 t32,,negative,6
t32 t9 t4 t15 t14 t28 t4,6.0,positive,7
t4 t4 t15 t24 t24 t14 t9,5.0,positive,7
t4 t4 t15 t14 t32 t4 t14,6.0,positive,7
t32 t4 t15 t24 t28 t15 t4,6.0,positive,7
t4 t14 t15 t32 t14 t14 t15,5.0,positive,7
t14 t15 t4 t4 t14 t15 t4,6.0,positive,7
t4 t24 t14 t15 t28 t14 t28,5.0,positive,7
t28 t4 t14 t15 t4 t24 t4,6.0,positive,7
t15 t32 t4 t4 t24 t4 t14,6.0,positive,7
t4 t15 t32 t15 t15 t4 t28,6.0,positive,7
t15 t19 t26 t4 t28 t26 t28,,negative,7
t28 t24 t9 t19 t19 t15 t15,,negative,7
t14 t28 t28 t19 t15 t24 t26,,negative,7
t32 t26 t32 t9 t28 t24 t15,,negative,7
t19 t19 t32 t4 t4 t15 t19,,negative,7
t15 t32 t15 t24 t4 t19 t4,,negative,7
t4 t19 t32 t4 t32 t9 t19,,negative,7
t28 t15 t14 t24 t9 t19 t15,,negative,7
t26 t26 t32 t26 t26 t28 t15,,negative,7
t24 t28 t26 t24 t9 t26 t19,,negative,7
t4 t9 t4 t15 t15 t24 t24 t4,7.0,positive,8
t4 t14 t4 t15 t28 t4 t4 t9,7.0,positive,8
t4 t15 t4 t15 t14 t14 t15 t9,6.0,positive,8
t4 t4 t24 t14 t15 t4 t24 t19,6.0,positive,8
t15 t24 t26 t24 t4 t4 t15 t4,5.0,positive,8
t4 t15 t4 t9 t14 t9 t24 t14,5.0,positive,8
t4 t14 t4 t4 t32 t9 t15 t4,7.0,positive,8
t4 t32 t4 t28 t9 t32 t15 t15,8.0,positive,8
t24 t9 t14 t28 t9 t14 t15 t14,7.0,positive,8
t14 t4 t32 t4 t4 t24 t4 t4,7.0,positive,8
t28 t26 t32 t9 t28 t14 t4 t28,,negative,8
t19 t14 t26 t32 t32 t26 t15 t24,,negative,8
t26 t9 t19 t4 t26 t28 t15 t32,,negative,8
t32 t14 t26 t19 t9 t24 t19 t26,,negative,8
t19 t14 t15 t4 t19 t14 t14 t14,,negative,8
t14 t15 t19 t24 t15 t19 t9 t4,,negative,8
t15 t4 t19 t26 t26 t9 t28 t15,,negative,8
t9 t28 t15 t26 t28 t15 t32 t4,,negative,8
t15 t19 t14 t15 t32 t15 t28 t26,,negative,8
t15 t15 t24 t32 t9 t26 t9 t19,,negative,8
t24 t14 t32 t14 t4 t4 t15 t28 t32,7.0,positive,9
t32 t24 t24 t4 t15 t14 t4 t28 t14,8.0,positive,9
t14 t15 t9 t24 t32 t4 t28 t15 t14,7.0,positive,9
t4 t14 t4 t4 t24 t4 t32 t9 t4,7.0,positive,9
t4 t15 t4 t14 t4 t15 t4 t14 t4,8.0,positive,9
t4 t4 t9 t15 t15 t4 t4 t14 t26,7.0,positive,9
t15 t28 t4 t32 t14 t24 t28 t14 t14,6.0,positive,9
t9 t24 t14 t14 t24 t32 t4 t14 t14,7.0,positive,9
t14 t15 t28 t32 t14 t24 t4 t4 t14,8.0,positive,9
t4 t15 t14 t14 t24 t9 t4 t15 t32,6.0,positive,9
t15 t19 t9 t4 t15 t28 t32 t19 t4,,negative,9
t14 t26 t32 t26 t24 t14 t28 t19 t14,,negative,9
t9 t26 t9 t19 t14 t14 t19 t32 t28,,negative,9
t32 t28 t28 t24 t26 t15 t4 t4 t19,,negative,9
t26 t9 t19 t19 t19 t28 t9 t19 t26,,negative,9
t24 t26 t26 t9 t15 t28 t28 t26 t28,,negative,9
t28 t19 t9 t32 t15 t9 t19 t24 t4,,negative,9
t26 t28 t24 t4 t15 t9 t19 t4 t14,,negative,9
t14 t24 t24 t4 t19 t14 t15 t4 t19,,negative,9
t4 t15 t19 t32 t26 t24 t26 t4 t14,,negative,9
t4 t32 t9 t14 t4 t24 t9 t15 t4 t14,9.0,positive,10
t4 t4 t14 t4 t4 t15 t9 t24 t15 t15,9.0,positive,10
t4 t15 t28 t24 t4 t15 t4 t4 t15 t19,8.0,positive,10
t24 t4 t4 t15 t24 t15 t15 t15 t32 t14,7.0,positive,10
t14 t15 t32 t4 t15 t32 t24 t14 t24 t9,8.0,positive,10
t4 t4 t32 t24 t28 t32 t4 t4 t4 t14,7.0,positive,10
t4 t14 t4 t32 t4 t32 t15 t15 t14 t28,7.0,positive,10
t15 t4 t14 t32 t4 t15 t32 t4 t4 t4,9.0,positive,10
t14 t15 t32 t15 t14 t32 t14 t15 t32 t4,8.0,positive,10
t4 t14 t24 t14 t14 t32 t4 t24 t4 t15,7.0,positive,10
t15 t14 t15 t32 t26 t32 t14 t14 t28 t32,,negative,10
t26 t4 t32 t4 t28 t14 t15 t24 t19 t15,,negative,10
t15 t15 t24 t15 t9 t9 t9 t9 t26 t24,,negative,10
t32 t28 t24 t4 t26 t32 t4 t28 t15 t32,,negative,10
t4 t15 t26 t14 t24 t32 t9 t26 t32 t19,,negative,10
t24 t4 t14 t14 t4 t4 t24 t4 t26 t32,,negative,10
t4 t24 t4 t28 t9 t24 t26 t15 t32 t19,,negative,10
t15 t32 t14 t4 t19 t19 t9 t26 t15 t19,,negative,10
t24 t4 t14 t14 t9 t26 t14 t9 t19 t26,,negative,10
t15 t19 t26 t9 t9 t15 t28 t28 t9 t24,,negative,10
t4 t15 t28 t28 t14 t4 t15 t4 t24 t14 t4,10.0,positive,11
t4 t32 t24 t15 t32 t24 t14 t15 t32 t9 t4,8.0,positive,11
t4 t24 t14 t9 t4 t32 t14 t15 t32 t24 t4,7.0,positive,11
t28 t14 t15 t24 t9 t15 t14 t24 t15 t14 t4,6.0,positive,11
t15 t24 t14 t14 t9 t14 t4 t4 t15 t15 t4,8.0,positive,11
t4 t9 t32 t14 t24 t32 t14 t14 t4 t14 t15,9.0,positive,11
t4 t4 t28 t32 t9 t24 t24 t4 t4 t14 t19,8.0,positive,11
t26 t15 t32 t28 t9 t4 t28 t4 t32 t24 t24,10.0,positive,11
t26 t32 t14 t9 t28 t28 t15 t32 t24 t26 t4,,negative,11
t15 t4 t15 t28 t26 t15 t19 t4 t24 t19 t26,,negative,11
t14 t15 t15 t32 t24 t14 t14 t32 t32 t15 t32,,negative,11
t15 t32 t9 t26 t9 t15 t32 t32 t14 t19 t4,,negative,11
