sample,parse_depth,type,length
t48,,negative,1
t87,,negative,1
t10,,negative,1
t19,,negative,1
t96,,negative,1
t53,,negative,1
t13,,negative,1
t17,,negative,1
t54,,negative,1
t35,,negative,1
t31 t12,2.0,positive,2
t54 t53,2.0,positive,2
t54 t93,2.0,positive,2
t54 t12,2.0,positive,2
t48 t62,2.0,positive,2
t48 t86,2.0,positive,2
t31 t93,2.0,positive,2
t31 t53,2.0,positive,2
t84 t25,,negative,2
t13 t12,,negative,2
t93 t12,,negative,2
t86 t17,,negative,2
t25 t41,,negative,2
t99 t25,,negative,2
t19 t4,,negative,2
t35 t10,,negative,2
t36 t4,,negative,2
t33 t13,,negative,2
t48 t33 t85,3.0,positive,3
t86 t25 t35,,negative,3
t68 t41 t31,,negative,3
t37 t68 t51,,negative,3
t35 t87 t85,,negative,3
t17 t87 t25,,negative,3
t84 t54 t86,,negative,3
t51 t84 t41,,negative,3
t84 t23 t13,,negative,3
t99 t4 t13,,negative,3
t87 t25 t62,,negative,3
t48 t68 t96 t85,4.0,positive,4
t71 t13 t48 t68,,negative,4
t41 t25 t48 t32,,negative,4
t4 t13 t86 t99,,negative,4
t33 t57 t57 t4,,negative,4
t99 t13 t86 t36,,negative,4
t33 t17 t99 t85,,negative,4
t62 t41 t93 t51,,negative,4
t96 t17 t71 t53,,negative,4
t54 t90 t62 t62,,negative,4
t17 t57 t96 t41,,negative,4
t48 t33 t10 t85 t37,5.0,positive,5
t48 t51 t23 t41 t85,5.0,positive,5
t48 t13 t96 t41 t85,5.0,positive,5
t48 t33 t10 t85 t13,5.0,positive,5
t48 t66 t96 t41 t85,5.0,positive,5
t48 t33 t99 t85 t37,5.0,positive,5
t48 t33 t99 t85 t13,5.0,positive,5
t48 t36 t96 t41 t85,5.0,positive,5
t48 t51 t90 t41 t85,5.0,positive,5
t84 t31 t62 t23 t54,,negative,5
t10 t96 t17 t96 t71,,negative,5
t35 t86 t71 t71 t37,,negative,5
t4 t23 t35 t54 t62,,negative,5
t37 t86 t10 t35 t62,,negative,5
t35 t4 t99 t99 t13,,negative,5
t37 t48 t53 t31 t87,,negative,5
t37 t12 t71 t17 t54,,negative,5
t93 t96 t31 t32 t35,,negative,5
t41 t17 t41 t23 t4,,negative,5
t48 t33 t99 t13 t86 t37,6.0,positive,6
t48 t51 t23 t41 t13 t86,5.0,positive,6
t48 t33 t23 t32 t57 t57,6.0,positive,6
t48 t33 t99 t36 t86 t13,6.0,positive,6
t48 t66 t96 t41 t66 t86,5.0,positive,6
t48 t36 t96 t41 t13 t86,5.0,positive,6
t48 t13 t96 t41 t36 t86,5.0,positive,6
t48 t51 t10 t35 t41 t85,6.0,positive,6
t48 t33 t10 t66 t62 t13,6.0,positive,6
t48 t33 t10 t66 t86 t13,6.0,positive,6
t17 t57 t13 t25 t93 t25,,negative,6
t10 t13 t17 t37 t12 t33,,negative,6
t62 t90 t71 t68 t71 t10,,negative,6
t71 t93 t85 t54 t51 t57,,negative,6
t86 t4 t12 t48 t41 t66,,negative,6
t17 t17 t66 t71 t31 t36,,negative,6
t12 t68 t84 t71 t17 t85,,negative,6
t84 t93 t48 t32 t48 t33,,negative,6
t17 t54 t86 t51 t17 t35,,negative,6
t13 t13 t37 t17 t35 t17,,negative,6
t48 t68 t96 t10 t13 t86 t37,6.0,positive,7
t48 t68 t96 t99 t66 t62 t37,6.0,positive,7
t48 t68 t96 t23 t32 t57 t57,6.0,positive,7
t48 t68 t96 t99 t36 t62 t37,6.0,positive,7
t48 t51 t90 t41 t13 t33 t85,5.0,positive,7
t48 t51 t99 t35 t41 t66 t86,6.0,positive,7
t48 t51 t10 t17 t41 t13 t86,6.0,positive,7
t48 t51 t10 t71 t41 t13 t86,6.0,positive,7
t48 t68 t96 t99 t13 t62 t37,6.0,positive,7
t48 t66 t96 t41 t66 t33 t85,5.0,positive,7
t36 t66 t4 t54 t57 t17 t35,,negative,7
t68 t54 t13 t4 t90 t66 t62,,negative,7
t96 t33 t51 t13 t32 t71 t86,,negative,7
t99 t32 t12 t13 t85 t48 t57,,negative,7
t4 t85 t86 t23 t12 t96 t66,,negative,7
t86 t17 t37 t23 t31 t66 t35,,negative,7
t23 t66 t85 t84 t31 t23 t84,,negative,7
t13 t19 t85 t96 t68 t10 t41,,negative,7
t51 t32 t90 t17 t31 t51 t31,,negative,7
t57 t48 t53 t87 t17 t19 t51,,negative,7
t48 t33 t57 t32 t57 t48 t35 t85,6.0,positive,8
t48 t33 t10 t66 t68 t96 t85 t37,8.0,positive,8
t48 t33 t99 t66 t68 t96 t85 t37,8.0,positive,8
t48 t33 t4 t19 t57 t48 t71 t85,6.0,positive,8
t48 t33 t57 t71 t86 t62 t57 t57,8.0,positive,8
t48 t51 t10 t35 t41 t66 t33 t85,6.0,positive,8
t48 t33 t84 t32 t57 t48 t17 t85,6.0,positive,8
t48 t33 t23 t32 t57 t48 t17 t85,6.0,positive,8
t48 t33 t23 t19 t57 t48 t17 t85,6.0,positive,8
t48 t33 t23 t17 t96 t62 t57 t57,8.0,positive,8
t93 t62 t17 t48 t31 t35 t93 t13,,negative,8
t10 t4 t41 t13 t85 t99 t25 t25,,negative,8
t85 t86 t62 t12 t84 t23 t57 t48,,negative,8
t32 t90 t23 t51 t12 t54 t86 t17,,negative,8
t35 t17 t85 t12 t36 t23 t90 t93,,negative,8
t85 t53 t66 t41 t62 t99 t90 t51,,negative,8
t93 t25 t33 t68 t36 t71 t23 t93,,negative,8
t90 t48 t48 t51 t23 t71 t19 t87,,negative,8
t96 t12 t87 t4 t10 t62 t51 t96,,negative,8
t12 t32 t86 t85 t85 t85 t96 t33,,negative,8
t48 t33 t4 t32 t48 t35 t13 t86 t57,7.0,positive,9
t48 t33 t23 t19 t48 t35 t66 t62 t57,7.0,positive,9
t48 t33 t99 t13 t51 t90 t41 t85 t13,9.0,positive,9
t48 t33 t57 t32 t57 t48 t17 t36 t86,6.0,positive,9
t48 t33 t99 t66 t51 t23 t41 t85 t13,9.0,positive,9
t48 t13 t96 t41 t66 t33 t99 t85 t37,7.0,positive,9
t48 t68 t96 t84 t71 t96 t62 t57 t57,8.0,positive,9
t48 t33 t23 t19 t57 t48 t17 t66 t62,6.0,positive,9
t48 t33 t84 t32 t48 t17 t66 t62 t57,7.0,positive,9
t48 t33 t57 t19 t48 t71 t36 t62 t57,7.0,positive,9
t51 t17 t36 t66 t51 t10 t41 t10 t23,,negative,9
t41 t36 t84 t96 t25 t33 t87 t53 t99,,negative,9
t10 t23 t36 t41 t4 t33 t93 t66 t17,,negative,9
t25 t96 t99 t17 t31 t53 t32 t23 t33,,negative,9
t86 t87 t23 t71 t86 t93 t17 t35 t71,,negative,9
t35 t4 t25 t13 t41 t84 t25 t37 t13,,negative,9
t71 t4 t51 t85 t4 t41 t86 t17 t68,,negative,9
t99 t68 t31 t90 t36 t96 t23 t84 t23,,negative,9
t35 t12 t32 t68 t33 t33 t57 t25 t86,,negative,9
t96 t86 t68 t31 t17 t31 t86 t96 t41,,negative,9
t48 t68 t96 t84 t19 t57 t48 t17 t13 t86,6.0,positive,10
t48 t51 t99 t35 t41 t66 t51 t23 t41 t85,7.0,positive,10
t48 t68 t96 t84 t19 t48 t71 t36 t86 t57,7.0,positive,10
t48 t33 t86 t62 t17 t57 t32 t41 t57 t57,9.0,positive,10
t48 t66 t96 t41 t66 t33 t10 t66 t86 t13,8.0,positive,10
t48 t66 t96 t41 t36 t51 t99 t35 t41 t85,8.0,positive,10
t48 t66 t96 t41 t36 t51 t99 t17 t41 t85,8.0,positive,10
t48 t33 t10 t13 t51 t90 t41 t13 t86 t37,9.0,positive,10
t48 t33 t84 t35 t96 t62 t57 t48 t17 t85,8.0,positive,10
t48 t51 t23 t41 t13 t36 t96 t41 t13 t62,7.0,positive,10
t62 t35 t33 t19 t93 t87 t33 t10 t54 t4,,negative,10
t37 t99 t57 t41 t32 t31 t33 t84 t53 t57,,negative,10
t36 t53 t66 t10 t96 t4 t23 t31 t33 t19,,negative,10
t41 t10 t51 t32 t33 t84 t86 t25 t35 t17,,negative,10
t68 t35 t53 t93 t12 t23 t23 t66 t93 t86,,negative,10
t37 t37 t87 t53 t93 t31 t53 t96 t53 t48,,negative,10
t10 t53 t86 t35 t66 t99 t10 t23 t25 t93,,negative,10
t53 t57 t41 t4 t13 t13 t66 t68 t37 t25,,negative,10
t23 t12 t4 t85 t93 t90 t13 t66 t13 t54,,negative,10
t33 t48 t10 t33 t35 t41 t32 t41 t86 t19,,negative,10
t48 t68 t96 t99 t36 t68 t96 t99 t85 t13 t37,9.0,positive,11
