sample,parse_depth,type,length
t3,,negative,1
t30,,negative,1
t51,,negative,1
t22,,negative,1
t17,,negative,1
t25,,negative,1
t56,,negative,1
t16,,negative,1
t34,,negative,1
t54,,negative,1
t54 t84,2.0,positive,2
t54 t65,2.0,positive,2
t38 t50,2.0,positive,2
t54 t51,2.0,positive,2
t54 t23,2.0,positive,2
t54 t38,2.0,positive,2
t23 t50,2.0,positive,2
t17 t68,,negative,2
t77 t50,,negative,2
t30 t11,,negative,2
t51 t22,,negative,2
t38 t25,,negative,2
t30 t8,,negative,2
t49 t66,,negative,2
t6 t14,,negative,2
t41 t16,,negative,2
t28 t31,,negative,2
t50 t41 t84,3.0,positive,3
t54 t34 t70,3.0,positive,3
t23 t56 t51,3.0,positive,3
t54 t68 t41,3.0,positive,3
t50 t36 t84,3.0,positive,3
t23 t52 t38,3.0,positive,3
t50 t70 t38,3.0,positive,3
t54 t68 t70,3.0,positive,3
t22 t6 t50,3.0,positive,3
t54 t34 t66,3.0,positive,3
t38 t22 t6,,negative,3
t49 t66 t60,,negative,3
t77 t65 t38,,negative,3
t28 t34 t38,,negative,3
t70 t28 t40,,negative,3
t40 t22 t28,,negative,3
t70 t36 t8,,negative,3
t51 t52 t50,,negative,3
t0 t32 t60,,negative,3
t50 t69 t36,,negative,3
t71 t70 t14 t12,3.0,positive,4
t6 t7 t66 t23,4.0,positive,4
t14 t12 t66 t65,4.0,positive,4
t23 t43 t30 t84,3.0,positive,4
t38 t40 t71 t3,3.0,positive,4
t14 t31 t36 t23,4.0,positive,4
t23 t52 t28 t41,3.0,positive,4
t54 t69 t40 t84,4.0,positive,4
t71 t66 t52 t84,4.0,positive,4
t28 t49 t40 t51,4.0,positive,4
t30 t22 t84 t22,,negative,4
t54 t12 t31 t51,,negative,4
t36 t14 t61 t23,,negative,4
t75 t38 t61 t51,,negative,4
t84 t41 t77 t69,,negative,4
t7 t56 t49 t70,,negative,4
t61 t77 t22 t32,,negative,4
t50 t30 t10 t52,,negative,4
t75 t23 t60 t61,,negative,4
t56 t23 t61 t84,,negative,4
t34 t36 t40 t34 t41,4.0,positive,5
t22 t28 t49 t14 t12,4.0,positive,5
t38 t56 t71 t10 t22,4.0,positive,5
t71 t60 t52 t14 t3,4.0,positive,5
t22 t54 t41 t84 t50,5.0,positive,5
t28 t70 t52 t34 t84,4.0,positive,5
t23 t84 t6 t6 t7,5.0,positive,5
t14 t38 t49 t56 t84,5.0,positive,5
t30 t38 t60 t14 t31,4.0,positive,5
t23 t40 t28 t10 t22,4.0,positive,5
t84 t43 t7 t3 t12,,negative,5
t22 t23 t38 t66 t16,,negative,5
t51 t34 t7 t11 t0,,negative,5
t36 t43 t25 t66 t17,,negative,5
t31 t16 t50 t75 t30,,negative,5
t38 t30 t17 t38 t10,,negative,5
t52 t54 t31 t50 t68,,negative,5
t70 t10 t0 t66 t0,,negative,5
t49 t52 t17 t69 t40,,negative,5
t8 t31 t65 t70 t52,,negative,5
t38 t56 t43 t6 t52 t23,6.0,positive,6
t70 t28 t30 t49 t14 t12,5.0,positive,6
t6 t12 t41 t77 t52 t84,4.0,positive,6
t84 t23 t54 t41 t41 t70,4.0,positive,6
t50 t41 t14 t38 t84 t8,4.0,positive,6
