sample,parse_depth,type,length
t35,,negative,1
t59,,negative,1
t66,,negative,1
t54,,negative,1
t83,,negative,1
t62,,negative,1
t64,,negative,1
t8,,negative,1
t22,,negative,1
t65,,negative,1
t13 t19,2.0,positive,2
t13 t83,2.0,positive,2
t13 t17,2.0,positive,2
t13 t74,2.0,positive,2
t66 t64,,negative,2
t59 t63,,negative,2
t62 t62,,negative,2
t27 t26,,negative,2
t13 t66,,negative,2
t83 t9,,negative,2
t71 t64,,negative,2
t65 t14,,negative,2
t66 t14,,negative,2
t37 t11,,negative,2
t13 t71 t49,3.0,positive,3
t13 t71 t63,3.0,positive,3
t26 t57 t83,3.0,positive,3
t26 t57 t19,3.0,positive,3
t26 t57 t17,3.0,positive,3
t26 t57 t74,3.0,positive,3
t13 t71 t33,3.0,positive,3
t13 t59 t33,3.0,positive,3
t13 t59 t49,3.0,positive,3
t13 t59 t27,3.0,positive,3
t11 t66 t83,,negative,3
t28 t33 t66,,negative,3
t33 t19 t64,,negative,3
t14 t13 t10,,negative,3
t9 t17 t49,,negative,3
t74 t8 t14,,negative,3
t64 t58 t71,,negative,3
t28 t22 t26,,negative,3
t9 t19 t7,,negative,3
t24 t74 t17,,negative,3
t26 t57 t71 t27,3.0,positive,4
t13 t59 t83 t26,4.0,positive,4
t13 t59 t19 t7,4.0,positive,4
t13 t59 t19 t26,4.0,positive,4
t13 t66 t64 t33,4.0,positive,4
t13 t38 t64 t33,4.0,positive,4
t26 t57 t71 t33,3.0,positive,4
t13 t38 t64 t63,4.0,positive,4
t13 t59 t83 t7,4.0,positive,4
t13 t66 t64 t49,4.0,positive,4
t35 t22 t17 t22,,negative,4
t84 t58 t57 t28,,negative,4
t74 t38 t27 t62,,negative,4
t38 t71 t37 t38,,negative,4
t13 t59 t22 t81,,negative,4
t14 t33 t13 t7,,negative,4
t24 t28 t38 t35,,negative,4
t26 t49 t17 t9,,negative,4
t58 t33 t35 t9,,negative,4
t33 t84 t24 t38,,negative,4
t13 t66 t63 t19 t7,4.0,positive,5
t13 t38 t64 t19 t7,4.0,positive,5
t26 t57 t66 t64 t27,4.0,positive,5
t13 t38 t64 t19 t26,4.0,positive,5
t26 t57 t38 t64 t63,4.0,positive,5
t13 t66 t64 t19 t26,4.0,positive,5
t13 t38 t64 t83 t7,4.0,positive,5
t26 t57 t66 t64 t63,4.0,positive,5
t26 t57 t71 t19 t7,4.0,positive,5
t26 t57 t38 t64 t49,4.0,positive,5
t59 t74 t19 t35 t7,,negative,5
t14 t27 t24 t58 t17,,negative,5
