sample,parse_depth,type,length
t39,,negative,1
t84,,negative,1
t28,,negative,1
t9,,negative,1
t79,,negative,1
t47,,negative,1
t3,,negative,1
t56,,negative,1
t32,,negative,1
t31,,negative,1
t12 t51,2.0,positive,2
t80 t32,2.0,positive,2
t12 t70,2.0,positive,2
t43 t32,2.0,positive,2
t40 t27,2.0,positive,2
t35 t9,2.0,positive,2
t28 t84,2.0,positive,2
t23 t28,2.0,positive,2
t52 t37,2.0,positive,2
t52 t27,2.0,positive,2
t73 t61,,negative,2
t64 t51,,negative,2
t53 t17,,negative,2
t60 t52,,negative,2
t60 t47,,negative,2
t40 t10,,negative,2
t80 t62,,negative,2
t63 t35,,negative,2
t43 t21,,negative,2
t54 t24,,negative,2
t28 t56 t33,3.0,positive,3
t60 t70 t32,3.0,positive,3
t43 t27 t8,3.0,positive,3
t40 t13 t51,3.0,positive,3
t28 t7 t72,3.0,positive,3
t12 t56 t43,3.0,positive,3
t44 t7 t84,3.0,positive,3
t79 t7 t27,3.0,positive,3
t35 t51 t31,3.0,positive,3
t23 t81 t76,3.0,positive,3
t57 t53 t47,,negative,3
t74 t79 t61,,negative,3
t37 t79 t23,,negative,3
t73 t28 t61,,negative,3
t10 t21 t33,,negative,3
t40 t20 t3,,negative,3
t13 t31 t32,,negative,3
t54 t35 t43,,negative,3
t81 t69 t28,,negative,3
t11 t73 t39,,negative,3
t74 t7 t28 t53,4.0,positive,4
t80 t56 t62 t14,4.0,positive,4
t60 t51 t83 t5,4.0,positive,4
t2 t63 t44 t8,4.0,positive,4
t79 t9 t74 t8,4.0,positive,4
t80 t53 t83 t62,4.0,positive,4
t53 t61 t43 t5,4.0,positive,4
t67 t32 t12 t32,4.0,positive,4
t10 t27 t53 t83,3.0,positive,4
t15 t27 t5 t54,3.0,positive,4
t20 t9 t31 t27,,negative,4
t54 t77 t43 t73,,negative,4
t8 t5 t33 t73,,negative,4
t21 t32 t81 t79,,negative,4
t17 t51 t13 t7,,negative,4
t76 t74 t7 t47,,negative,4
t27 t84 t3 t12,,negative,4
t79 t79 t44 t15,,negative,4
t63 t11 t79 t7,,negative,4
t31 t47 t44 t5,,negative,4
t33 t60 t21 t17 t9,5.0,positive,5
t43 t11 t70 t17 t26,4.0,positive,5
t74 t33 t14 t77 t63,5.0,positive,5
t27 t70 t62 t81 t13,5.0,positive,5
t27 t62 t47 t7 t14,4.0,positive,5
t80 t76 t11 t54 t5,5.0,positive,5
t44 t9 t43 t53 t70,5.0,positive,5
t43 t79 t33 t44 t14,5.0,positive,5
t43 t27 t35 t22 t67,5.0,positive,5
t76 t62 t79 t15 t13,5.0,positive,5
t33 t35 t10 t32 t79,,negative,5
t15 t7 t37 t57 t43,,negative,5
t12 t2 t63 t11 t42,,negative,5
t83 t81 t12 t26 t62,,negative,5
t56 t70 t62 t73 t5,,negative,5
t79 t37 t54 t56 t15,,negative,5
t69 t11 t14 t70 t2,,negative,5
t23 t69 t53 t47 t2,,negative,5
t74 t53 t5 t47 t21,,negative,5
t80 t61 t21 t53 t40,,negative,5
t15 t7 t54 t47 t33 t32,5.0,positive,6
t80 t62 t24 t52 t17 t26,5.0,positive,6
t24 t2 t13 t43 t60 t42,6.0,positive,6
t35 t56 t5 t5 t11 t40,6.0,positive,6
t70 t43 t27 t53 t43 t37,5.0,positive,6
t40 t27 t57 t76 t72 t31,6.0,positive,6
t35 t53 t28 t62 t7 t80,6.0,positive,6
t27 t24 t53 t14 t33 t27,6.0,positive,6
