sample,parse_depth,type,length
t117,,negative,1
t120,,negative,1
t65,,negative,1
t196,,negative,1
t171,,negative,1
t83,,negative,1
t70,,negative,1
t50,,negative,1
t95,,negative,1
t45,,negative,1
t108 t50,,negative,2
t169 t158,,negative,2
t104 t84,,negative,2
t25 t7,,negative,2
t95 t9,,negative,2
t157 t91,,negative,2
t120 t147,,negative,2
t117 t1,,negative,2
t147 t89,,negative,2
t116 t136,,negative,2
t120 t108 t169,3.0,positive,3
t120 t109 t169,3.0,positive,3
t80 t69 t158,,negative,3
t88 t218 t110,,negative,3
t100 t7 t128,,negative,3
t4 t70 t209,,negative,3
t41 t109 t7,,negative,3
t7 t171 t25,,negative,3
t80 t22 t196,,negative,3
t165 t38 t19,,negative,3
t84 t210 t100,,negative,3
t89 t117 t25,,negative,3
t31 t127 t202 t206,3.0,positive,4
t31 t71 t127 t127,3.0,positive,4
t31 t71 t127 t136,3.0,positive,4
t31 t127 t127 t136,3.0,positive,4
t31 t71 t202 t206,3.0,positive,4
t31 t127 t202 t45,3.0,positive,4
t31 t127 t136 t127,3.0,positive,4
t120 t116 t173 t141,4.0,positive,4
t31 t71 t136 t136,3.0,positive,4
t31 t175 t136 t127,3.0,positive,4
t211 t7 t12 t38,,negative,4
t120 t80 t47 t129,,negative,4
t84 t42 t116 t69,,negative,4
t108 t173 t80 t19,,negative,4
t26 t112 t86 t97,,negative,4
t103 t149 t136 t218,,negative,4
t19 t173 t70 t103,,negative,4
t88 t4 t38 t208,,negative,4
t202 t80 t4 t136,,negative,4
t84 t120 t103 t197,,negative,4
t31 t127 t202 t202 t156,4.0,positive,5
t31 t71 t202 t26 t4,4.0,positive,5
t165 t118 t15 t136 t127,4.0,positive,5
t128 t118 t15 t127 t127,4.0,positive,5
t31 t127 t202 t118 t4,4.0,positive,5
t31 t175 t202 t119 t173,4.0,positive,5
t31 t71 t202 t118 t4,4.0,positive,5
t128 t118 t15 t136 t136,4.0,positive,5
t31 t127 t202 t202 t45,4.0,positive,5
t31 t71 t202 t216 t173,4.0,positive,5
t90 t106 t14 t84 t22,,negative,5
t30 t47 t1 t113 t74,,negative,5
t214 t149 t38 t209 t97,,negative,5
t119 t171 t91 t210 t156,,negative,5
t210 t119 t147 t4 t117,,negative,5
t127 t34 t92 t108 t89,,negative,5
t119 t120 t143 t218 t158,,negative,5
t202 t8 t31 t202 t26,,negative,5
t149 t196 t4 t90 t128,,negative,5
t214 t86 t42 t206 t157,,negative,5
t165 t118 t23 t171 t202 t45,4.0,positive,6
t128 t118 t102 t202 t118 t4,4.0,positive,6
t31 t127 t118 t9 t216 t173,4.0,positive,6
t128 t118 t102 t202 t118 t173,4.0,positive,6
t120 t91 t211 t97 t7 t141,5.0,positive,6
t128 t118 t218 t171 t202 t206,4.0,positive,6
t165 t118 t218 t119 t127 t136,4.0,positive,6
t31 t136 t118 t100 t127 t127,5.0,positive,6
t113 t210 t202 t216 t14 t30,5.0,positive,6
t25 t31 t38 t15 t202 t45,5.0,positive,6
t156 t70 t115 t50 t143 t12,,negative,6
t214 t208 t128 t15 t23 t106,,negative,6
t80 t12 t91 t128 t65 t86,,negative,6
t210 t210 t108 t45 t31 t109,,negative,6
t65 t102 t108 t165 t88 t206,,negative,6
t8 t86 t120 t196 t112 t143,,negative,6
t91 t83 t31 t45 t141 t165,,negative,6
t117 t109 t30 t116 t83 t30,,negative,6
t30 t197 t97 t50 t91 t50,,negative,6
t42 t206 t214 t71 t74 t42,,negative,6
t31 t175 t118 t9 t119 t65 t211,5.0,positive,7
t31 t127 t129 t211 t9 t9 t206,6.0,positive,7
t128 t118 t218 t171 t202 t118 t4,4.0,positive,7
t31 t127 t118 t100 t118 t9 t45,5.0,positive,7
t113 t210 t118 t9 t50 t65 t211,5.0,positive,7
t15 t31 t38 t102 t118 t9 t206,5.0,positive,7
t31 t175 t129 t74 t9 t9 t206,6.0,positive,7
t113 t210 t202 t119 t65 t158 t14,6.0,positive,7
t113 t210 t118 t9 t65 t108 t4,5.0,positive,7
t165 t118 t15 t118 t171 t71 t156,5.0,positive,7
t22 t110 t118 t118 t173 t210 t7,,negative,7
t70 t80 t216 t127 t211 t216 t34,,negative,7
t95 t147 t103 t209 t84 t206 t25,,negative,7
t147 t31 t160 t8 t90 t14 t83,,negative,7
t165 t74 t70 t113 t65 t196 t83,,negative,7
t119 t211 t197 t119 t211 t110 t202,,negative,7
t12 t147 t156 t131 t216 t131 t211,,negative,7
t131 t129 t206 t7 t8 t90 t143,,negative,7
t47 t120 t15 t112 t202 t104 t197,,negative,7
t119 t216 t214 t8 t214 t65 t117,,negative,7
t120 t34 t113 t12 t97 t92 t208 t141,6.0,positive,8
t113 t210 t129 t74 t9 t171 t71 t206,6.0,positive,8
t31 t71 t118 t119 t71 t118 t14 t30,5.0,positive,8
t31 t136 t202 t45 t22 t202 t136 t127,7.0,positive,8
t31 t127 t202 t26 t65 t31 t175 t120,7.0,positive,8
