sample,parse_depth,type,length
t181,,negative,1
t39,,negative,1
t66,,negative,1
t311,,negative,1
t73,,negative,1
t79,,negative,1
t146,,negative,1
t394,,negative,1
t303,,negative,1
t250,,negative,1
t377 t25,,negative,2
t319 t1,,negative,2
t20 t66,,negative,2
t250 t61,,negative,2
t353 t73,,negative,2
t37 t261,,negative,2
t79 t334,,negative,2
t31 t104,,negative,2
t270 t85,,negative,2
t309 t107,,negative,2
t115 t183 t334,3.0,positive,3
t112 t183 t334,3.0,positive,3
t112 t79 t334,3.0,positive,3
t55 t79 t334,3.0,positive,3
t112 t399 t334,3.0,positive,3
t55 t399 t334,3.0,positive,3
t115 t399 t334,3.0,positive,3
t115 t79 t334,3.0,positive,3
t55 t183 t334,3.0,positive,3
t262 t74 t146,,negative,3
t112 t63 t81,,negative,3
t154 t58 t330,,negative,3
t25 t315 t290,,negative,3
t143 t280 t235,,negative,3
t121 t221 t347,,negative,3
t377 t51 t164,,negative,3
t347 t39 t280,,negative,3
t132 t261 t244,,negative,3
t115 t279 t180,,negative,3
t115 t27 t96 t334,4.0,positive,4
t55 t239 t242 t353,4.0,positive,4
t55 t392 t347 t353,4.0,positive,4
t112 t311 t242 t353,4.0,positive,4
t55 t392 t242 t309,4.0,positive,4
t112 t311 t347 t309,4.0,positive,4
t112 t239 t347 t309,4.0,positive,4
t112 t392 t242 t309,4.0,positive,4
t115 t311 t242 t353,4.0,positive,4
t55 t81 t96 t334,4.0,positive,4
t182 t369 t248 t51,,negative,4
t115 t25 t97 t107,,negative,4
t87 t45 t87 t191,,negative,4
t338 t333 t325 t109,,negative,4
t250 t91 t377 t191,,negative,4
t262 t37 t369 t84,,negative,4
t303 t158 t158 t353,,negative,4
t46 t244 t368 t97,,negative,4
t120 t27 t182 t154,,negative,4
t76 t191 t97 t399,,negative,4
t112 t392 t183 t319 t353,5.0,positive,5
t55 t112 t334 t242 t309,5.0,positive,5
t112 t27 t334 t261 t334,5.0,positive,5
t115 t239 t63 t353 t309,5.0,positive,5
t112 t323 t95 t347 t353,5.0,positive,5
t115 t107 t95 t347 t353,5.0,positive,5
t112 t392 t183 t274 t309,5.0,positive,5
t115 t390 t95 t347 t353,5.0,positive,5
t112 t392 t399 t274 t309,5.0,positive,5
t112 t112 t98 t242 t353,5.0,positive,5
t19 t316 t343 t233 t347,,negative,5
t202 t55 t55 t325 t369,,negative,5
t85 t97 t95 t268 t191,,negative,5
t169 t76 t37 t97 t270,,negative,5
t228 t39 t96 t37 t221,,negative,5
t74 t108 t319 t40 t91,,negative,5
t201 t91 t392 t6 t61,,negative,5
t27 t237 t316 t152 t79,,negative,5
t202 t237 t77 t270 t21,,negative,5
t330 t169 t191 t164 t235,,negative,5
t55 t112 t334 t399 t319 t309,5.0,positive,6
t115 t143 t330 t399 t274 t353,5.0,positive,6
t55 t392 t81 t96 t274 t353,6.0,positive,6
t55 t143 t334 t79 t274 t309,5.0,positive,6
t377 t334 t390 t164 t219 t353,5.0,positive,6
t55 t143 t98 t79 t274 t309,5.0,positive,6
t115 t248 t40 t173 t108 t309,6.0,positive,6
t112 t73 t21 t173 t108 t353,6.0,positive,6
t115 t239 t340 t96 t274 t309,6.0,positive,6
t115 t239 t183 t201 t21 t309,6.0,positive,6
t228 t143 t283 t85 t246 t164,,negative,6
t225 t6 t126 t323 t222 t213,,negative,6
t315 t120 t55 t40 t112 t268,,negative,6
t193 t66 t316 t319 t268 t46,,negative,6
t202 t31 t51 t268 t399 t225,,negative,6
t239 t311 t213 t229 t309 t115,,negative,6
t279 t173 t51 t191 t191 t173,,negative,6
t109 t369 t309 t97 t98 t126,,negative,6
t112 t268 t120 t21 t390 t334,,negative,6
t182 t168 t168 t74 t95 t45,,negative,6
t97 t219 t311 t79 t319 t79 t334,6.0,positive,7
t115 t248 t164 t21 t173 t108 t353,7.0,positive,7
t115 t390 t309 t19 t237 t347 t353,7.0,positive,7
t55 t392 t19 t197 t274 t334 t309,7.0,positive,7
t97 t219 t239 t399 t319 t399 t334,6.0,positive,7
t112 t311 t274 t221 t146 t353 t353,7.0,positive,7
t97 t213 t79 t311 t347 t183 t334,5.0,positive,7
t55 t390 t353 t19 t237 t347 t353,7.0,positive,7
t97 t219 t392 t242 t340 t96 t334,5.0,positive,7
t112 t81 t225 t21 t73 t73 t334,7.0,positive,7
t377 t109 t144 t262 t311 t261 t97,,negative,7
t290 t168 t173 t85 t250 t229 t262,,negative,7
t40 t31 t237 t383 t98 t31 t74,,negative,7
t242 t270 t191 t197 t143 t61 t145,,negative,7
t347 t40 t250 t315 t58 t268 t25,,negative,7
t19 t152 t55 t126 t311 t333 t168,,negative,7
t220 t81 t74 t164 t168 t63 t87,,negative,7
t225 t280 t225 t197 t213 t51 t330,,negative,7
t148 t246 t55 t81 t96 t37 t145,,negative,7
t109 t40 t63 t164 t191 t31 t303,,negative,7
t55 t390 t309 t331 t368 t343 t347 t309,7.0,positive,8
t97 t213 t183 t390 t95 t242 t183 t334,6.0,positive,8
t112 t377 t334 t152 t181 t58 t108 t353,7.0,positive,8
t97 t222 t311 t79 t274 t340 t96 t334,6.0,positive,8
