sample,parse_depth,type,length
t47,,negative,1
t41,,negative,1
t36,,negative,1
t31,,negative,1
t0,,negative,1
t21,,negative,1
t39,,negative,1
t24,,negative,1
t48,,negative,1
t6,,negative,1
t20 t41,2.0,positive,2
t45 t47,2.0,positive,2
t22 t41,2.0,positive,2
t45 t30,2.0,positive,2
t39 t13,2.0,positive,2
t45 t6,2.0,positive,2
t45 t37,2.0,positive,2
t45 t9,2.0,positive,2
t7 t48,2.0,positive,2
t7 t18,2.0,positive,2
t21 t31,,negative,2
t30 t13,,negative,2
t38 t6,,negative,2
t6 t33,,negative,2
t30 t36,,negative,2
t39 t21,,negative,2
t9 t49,,negative,2
t47 t14,,negative,2
t17 t40,,negative,2
t39 t0,,negative,2
t44 t4 t41,3.0,positive,3
t44 t40 t41,3.0,positive,3
t11 t14 t37,3.0,positive,3
t24 t14 t9,3.0,positive,3
t39 t40 t20,3.0,positive,3
t7 t4 t39,3.0,positive,3
t27 t17 t6,3.0,positive,3
t20 t40 t47,3.0,positive,3
t20 t28 t40,3.0,positive,3
t39 t40 t45,3.0,positive,3
t41 t9 t36,,negative,3
t21 t48 t18,,negative,3
t18 t40 t38,,negative,3
t33 t13 t45,,negative,3
t12 t9 t37,,negative,3
t7 t18 t11,,negative,3
t44 t9 t27,,negative,3
t18 t24 t24,,negative,3
t37 t20 t11,,negative,3
t12 t7 t48,,negative,3
t11 t48 t1 t48,4.0,positive,4
t12 t9 t49 t13,4.0,positive,4
t22 t1 t24 t40,4.0,positive,4
t40 t49 t40 t37,4.0,positive,4
t6 t39 t28 t40,3.0,positive,4
t22 t48 t38 t39,4.0,positive,4
t24 t49 t48 t9,4.0,positive,4
t28 t38 t48 t18,3.0,positive,4
t42 t6 t39 t30,4.0,positive,4
t28 t4 t40 t30,4.0,positive,4
t13 t48 t20 t12,,negative,4
t41 t40 t37 t18,,negative,4
t24 t36 t0 t40,,negative,4
t7 t1 t47 t18,,negative,4
