sample,parse_depth,type,length
t49,,negative,1
t18,,negative,1
t92,,negative,1
t82,,negative,1
t26,,negative,1
t50,,negative,1
t97,,negative,1
t47,,negative,1
t59,,negative,1
t94,,negative,1
t78 t26,2.0,positive,2
t42 t26,2.0,positive,2
t1 t26,2.0,positive,2
t97 t59,2.0,positive,2
t50 t18,,negative,2
t82 t78,,negative,2
t47 t47,,negative,2
t97 t42,,negative,2
t47 t23,,negative,2
t42 t42,,negative,2
t28 t97,,negative,2
t50 t42,,negative,2
t80 t21,,negative,2
t50 t86,,negative,2
t26 t94 t26,3.0,positive,3
t69 t86 t59,3.0,positive,3
t78 t50 t91,3.0,positive,3
t23 t29 t59,3.0,positive,3
t42 t74 t91,3.0,positive,3
t1 t74 t91,3.0,positive,3
t23 t86 t59,3.0,positive,3
t78 t74 t91,3.0,positive,3
t78 t97 t26,3.0,positive,3
t42 t50 t91,3.0,positive,3
t69 t62 t59,,negative,3
t28 t18 t50,,negative,3
t28 t29 t42,,negative,3
t23 t18 t94,,negative,3
t78 t78 t23,,negative,3
t82 t59 t1,,negative,3
t42 t29 t97,,negative,3
t59 t28 t59,,negative,3
t94 t23 t97,,negative,3
t21 t18 t49,,negative,3
t42 t91 t42 t91,4.0,positive,4
t74 t91 t47 t26,4.0,positive,4
t1 t91 t1 t91,4.0,positive,4
t82 t91 t94 t59,4.0,positive,4
t91 t69 t29 t59,4.0,positive,4
t26 t62 t97 t26,4.0,positive,4
t78 t69 t29 t26,4.0,positive,4
t1 t74 t92 t59,4.0,positive,4
t42 t91 t1 t91,4.0,positive,4
t42 t74 t92 t59,4.0,positive,4
t74 t82 t69 t92,,negative,4
t29 t82 t59 t26,,negative,4
t86 t42 t23 t21,,negative,4
t92 t69 t26 t50,,negative,4
t62 t62 t49 t86,,negative,4
t78 t23 t86 t82,,negative,4
t91 t47 t42 t80,,negative,4
t21 t42 t91 t23,,negative,4
t23 t97 t74 t91,,negative,4
t74 t23 t23 t23,,negative,4
t59 t86 t18 t29 t69,4.0,positive,5
t80 t62 t74 t91 t59,5.0,positive,5
t59 t29 t18 t91 t59,5.0,positive,5
t78 t69 t29 t74 t91,4.0,positive,5
t80 t47 t50 t91 t59,5.0,positive,5
t82 t92 t59 t47 t59,5.0,positive,5
t80 t29 t18 t62 t59,5.0,positive,5
t78 t80 t47 t28 t26,5.0,positive,5
t78 t62 t91 t92 t59,4.0,positive,5
t80 t29 t18 t47 t59,5.0,positive,5
t23 t29 t86 t21 t42,,negative,5
t80 t50 t59 t47 t26,,negative,5
t94 t49 t1 t86 t49,,negative,5
t21 t94 t29 t97 t94,,negative,5
t21 t91 t26 t80 t26,,negative,5
t86 t47 t92 t59 t1,,negative,5
t18 t97 t49 t62 t97,,negative,5
t50 t97 t29 t97 t82,,negative,5
t59 t92 t78 t69 t62,,negative,5
t59 t28 t28 t62 t74,,negative,5
t18 t82 t91 t69 t28 t59,6.0,positive,6
t50 t29 t28 t28 t69 t26,6.0,positive,6
t74 t91 t62 t91 t42 t91,4.0,positive,6
t78 t97 t92 t59 t42 t91,5.0,positive,6
t80 t50 t26 t62 t28 t59,6.0,positive,6
t91 t78 t97 t91 t62 t26,6.0,positive,6
t91 t1 t62 t86 t18 t26,5.0,positive,6
t78 t82 t91 t59 t29 t18,5.0,positive,6
t59 t86 t18 t47 t29 t18,4.0,positive,6
t26 t47 t82 t91 t62 t26,5.0,positive,6
t28 t97 t97 t47 t91 t23,,negative,6
t80 t91 t1 t97 t50 t49,,negative,6
t80 t50 t26 t28 t1 t94,,negative,6
t18 t1 t80 t82 t62 t80,,negative,6
