sample,parse_depth,type,length
t56,,negative,1
t57,,negative,1
t24,,negative,1
t17,,negative,1
t22,,negative,1
t54,,negative,1
t31,,negative,1
t29,,negative,1
t23,,negative,1
t43,,negative,1
t26 t56,2.0,positive,2
t30 t57,2.0,positive,2
t26 t26,2.0,positive,2
t22 t57,2.0,positive,2
t30 t39,2.0,positive,2
t15 t4,2.0,positive,2
t15 t31,2.0,positive,2
t43 t31,2.0,positive,2
t26 t15,2.0,positive,2
t15 t26,2.0,positive,2
t15 t54,,negative,2
t35 t31,,negative,2
t24 t39,,negative,2
t29 t23,,negative,2
t7 t18,,negative,2
t29 t58,,negative,2
t8 t34,,negative,2
t24 t35,,negative,2
t31 t54,,negative,2
t22 t54,,negative,2
t43 t46 t4,3.0,positive,3
t15 t54 t30,3.0,positive,3
t23 t11 t57,3.0,positive,3
t30 t11 t39,3.0,positive,3
t11 t18 t39,3.0,positive,3
t22 t39 t43,3.0,positive,3
t56 t58 t22,3.0,positive,3
t22 t23 t31,3.0,positive,3
t15 t35 t39,3.0,positive,3
t44 t11 t4,3.0,positive,3
t2 t18 t43,,negative,3
t7 t30 t46,,negative,3
t31 t31 t18,,negative,3
t46 t39 t35,,negative,3
t11 t58 t7,,negative,3
t44 t7 t11,,negative,3
t57 t4 t17,,negative,3
t58 t26 t8,,negative,3
t54 t17 t23,,negative,3
t30 t24 t23,,negative,3
t43 t54 t44 t29,4.0,positive,4
t26 t24 t29 t4,4.0,positive,4
t15 t39 t15 t30,4.0,positive,4
t18 t57 t11 t31,4.0,positive,4
t30 t57 t30 t58,4.0,positive,4
t43 t24 t54 t54,4.0,positive,4
t29 t35 t2 t4,4.0,positive,4
t24 t7 t58 t58,3.0,positive,4
t22 t58 t29 t56,4.0,positive,4
t44 t8 t58 t57,4.0,positive,4
t4 t57 t22 t30,,negative,4
t41 t11 t46 t43,,negative,4
t39 t44 t22 t57,,negative,4
t35 t57 t56 t17,,negative,4
t44 t44 t44 t35,,negative,4
t7 t17 t34 t24,,negative,4
t24 t29 t7 t26,,negative,4
t43 t18 t8 t2,,negative,4
t4 t35 t57 t43,,negative,4
t22 t56 t44 t41,,negative,4
t11 t31 t34 t11 t4,5.0,positive,5
t56 t24 t46 t31 t7,5.0,positive,5
t18 t4 t57 t31 t31,5.0,positive,5
t23 t57 t4 t57 t54,4.0,positive,5
t30 t26 t54 t15 t54,5.0,positive,5
t43 t2 t15 t43 t54,5.0,positive,5
t29 t11 t15 t26 t31,4.0,positive,5
t15 t31 t31 t11 t57,4.0,positive,5
t2 t15 t34 t43 t15,5.0,positive,5
t24 t23 t2 t15 t56,5.0,positive,5
t56 t44 t35 t58 t24,,negative,5
t24 t4 t11 t30 t31,,negative,5
t11 t58 t39 t39 t11,,negative,5
t18 t17 t15 t35 t8,,negative,5
t29 t24 t54 t23 t17,,negative,5
t30 t26 t29 t41 t7,,negative,5
t46 t11 t39 t39 t43,,negative,5
t17 t11 t30 t46 t18,,negative,5
t18 t43 t24 t30 t8,,negative,5
t41 t56 t4 t34 t57,,negative,5
t30 t39 t8 t11 t35 t18,6.0,positive,6
t2 t7 t17 t31 t29 t15,5.0,positive,6
t46 t18 t58 t11 t11 t11,5.0,positive,6
t22 t2 t7 t15 t39 t41,6.0,positive,6
t15 t57 t31 t4 t31 t57,6.0,positive,6
t15 t58 t58 t7 t15 t15,5.0,positive,6
t29 t29 t26 t22 t7 t56,5.0,positive,6
t43 t23 t31 t34 t31 t34,6.0,positive,6
t30 t29 t54 t44 t7 t39,5.0,positive,6
t15 t31 t56 t24 t39 t15,6.0,positive,6
t11 t35 t44 t35 t15 t31,,negative,6
t29 t30 t22 t8 t29 t41,,negative,6
t22 t43 t29 t35 t57 t17,,negative,6
t22 t18 t11 t30 t58 t22,,negative,6
t54 t4 t23 t41 t4 t24,,negative,6
t46 t41 t29 t2 t46 t41,,negative,6
t2 t58 t22 t4 t58 t8,,negative,6
t29 t8 t56 t35 t7 t17,,negative,6
t44 t29 t22 t26 t18 t23,,negative,6
t57 t46 t54 t11 t7 t2,,negative,6
t15 t26 t54 t56 t29 t29 t54,5.0,positive,7
t43 t17 t39 t34 t26 t7 t30,5.0,positive,7
t29 t58 t56 t29 t17 t35 t39,5.0,positive,7
t29 t29 t22 t58 t23 t17 t15,5.0,positive,7
t58 t56 t24 t23 t35 t34 t15,6.0,positive,7
t4 t35 t2 t44 t57 t58 t26,6.0,positive,7
t29 t56 t15 t46 t11 t39 t56,5.0,positive,7
t22 t46 t7 t29 t44 t29 t39,6.0,positive,7
t15 t34 t29 t18 t46 t23 t54,6.0,positive,7
t8 t17 t7 t18 t41 t26 t39,6.0,positive,7
t29 t44 t18 t35 t56 t58 t2,,negative,7
t44 t26 t34 t7 t17 t26 t8,,negative,7
t26 t18 t35 t23 t18 t46 t43,,negative,7
t2 t2 t58 t39 t18 t35 t2,,negative,7
t46 t41 t44 t18 t56 t23 t44,,negative,7
t4 t24 t23 t54 t58 t30 t39,,negative,7
t31 t34 t30 t26 t17 t26 t54,,negative,7
t23 t24 t46 t15 t35 t11 t24,,negative,7
t18 t41 t41 t43 t24 t26 t35,,negative,7
t18 t35 t22 t7 t18 t44 t43,,negative,7
t56 t44 t7 t17 t57 t4 t22 t30,8.0,positive,8
t26 t58 t29 t23 t34 t29 t22 t56,6.0,positive,8
t30 t7 t15 t7 t29 t56 t43 t46,7.0,positive,8
t26 t30 t46 t39 t56 t56 t57 t31,6.0,positive,8
t4 t29 t56 t26 t56 t34 t22 t56,6.0,positive,8
t44 t24 t2 t54 t7 t56 t8 t29,5.0,positive,8
t46 t24 t4 t29 t30 t7 t29 t4,7.0,positive,8
t15 t29 t7 t8 t30 t46 t15 t17,8.0,positive,8
t15 t22 t56 t17 t31 t56 t39 t15,7.0,positive,8
t56 t15 t26 t34 t11 t4 t29 t34,5.0,positive,8
t43 t31 t41 t11 t17 t4 t22 t34,,negative,8
t11 t4 t57 t44 t23 t46 t7 t22,,negative,8
t54 t26 t17 t29 t8 t31 t44 t31,,negative,8
t24 t30 t41 t18 t39 t2 t2 t41,,negative,8
t57 t24 t34 t7 t41 t56 t26 t43,,negative,8
t44 t18 t2 t41 t44 t26 t31 t46,,negative,8
t57 t56 t24 t57 t7 t7 t43 t43,,negative,8
t2 t35 t46 t18 t26 t56 t8 t15,,negative,8
t35 t8 t43 t8 t18 t8 t7 t57,,negative,8
t34 t44 t34 t11 t44 t39 t4 t4,,negative,8
t58 t2 t24 t54 t30 t58 t58 t15 t31,8.0,positive,9
t56 t29 t46 t26 t43 t41 t58 t30 t30,7.0,positive,9
t7 t44 t57 t29 t46 t41 t56 t58 t4,9.0,positive,9
t58 t29 t57 t31 t29 t43 t57 t34 t57,7.0,positive,9
t15 t58 t29 t22 t2 t23 t34 t58 t15,7.0,positive,9
t2 t56 t23 t15 t15 t58 t17 t34 t30,8.0,positive,9
t44 t11 t57 t34 t30 t23 t24 t23 t2,6.0,positive,9
t56 t29 t29 t29 t7 t15 t15 t58 t39,8.0,positive,9
t26 t44 t46 t35 t34 t56 t24 t2 t39,6.0,positive,9
t56 t58 t15 t30 t7 t29 t15 t34 t29,8.0,positive,9
t56 t43 t22 t24 t44 t54 t39 t15 t29,,negative,9
t4 t46 t18 t41 t11 t26 t44 t34 t41,,negative,9
t26 t56 t39 t41 t30 t4 t46 t44 t31,,negative,9
t2 t18 t41 t34 t54 t43 t31 t46 t41,,negative,9
t43 t35 t41 t57 t18 t56 t17 t41 t18,,negative,9
t4 t41 t7 t54 t22 t57 t23 t23 t44,,negative,9
t29 t46 t4 t46 t43 t23 t30 t11 t2,,negative,9
t22 t22 t23 t41 t56 t34 t22 t15 t46,,negative,9
t7 t31 t17 t23 t17 t39 t23 t41 t41,,negative,9
t22 t54 t56 t54 t22 t34 t22 t41 t44,,negative,9
t56 t11 t57 t7 t58 t29 t57 t39 t2 t57,8.0,positive,10
t2 t29 t2 t24 t31 t57 t8 t26 t35 t15,9.0,positive,10
t29 t29 t43 t26 t35 t29 t15 t18 t8 t31,10.0,positive,10
t26 t15 t29 t17 t2 t58 t15 t8 t29 t57,8.0,positive,10
t26 t26 t18 t29 t30 t56 t58 t26 t11 t35,8.0,positive,10
t56 t29 t2 t31 t8 t35 t56 t22 t26 t11,8.0,positive,10
