sample,parse_depth,type,length
t6,,negative,1
t31,,negative,1
t18,,negative,1
t2,,negative,1
t22,,negative,1
t10,,negative,1
t35,,negative,1
t1,,negative,1
t16,,negative,1
t4,,negative,1
t29 t11,2.0,positive,2
t34 t4,2.0,positive,2
t34 t11,2.0,positive,2
t29 t4,2.0,positive,2
t37 t4,2.0,positive,2
t37 t11,2.0,positive,2
t16 t15,,negative,2
t41 t1,,negative,2
t7 t42,,negative,2
t31 t10,,negative,2
t2 t36,,negative,2
t32 t30,,negative,2
t35 t39,,negative,2
t13 t20,,negative,2
t18 t1,,negative,2
t0 t26,,negative,2
t34 t20 t7,3.0,positive,3
t37 t38 t19,3.0,positive,3
t34 t38 t19,3.0,positive,3
t34 t30 t7,3.0,positive,3
t29 t38 t19,3.0,positive,3
t0 t10 t11,3.0,positive,3
t37 t38 t26,3.0,positive,3
t29 t20 t19,3.0,positive,3
t34 t38 t7,3.0,positive,3
t34 t20 t26,3.0,positive,3
t30 t27 t24,,negative,3
t21 t12 t1,,negative,3
t12 t20 t38,,negative,3
t42 t16 t15,,negative,3
t0 t37 t28,,negative,3
t4 t18 t0,,negative,3
t37 t24 t24,,negative,3
t12 t38 t27,,negative,3
t26 t25 t29,,negative,3
t29 t34 t40,,negative,3
t0 t14 t20 t4,4.0,positive,4
t0 t5 t15 t4,4.0,positive,4
t34 t42 t36 t26,4.0,positive,4
t29 t42 t11 t7,4.0,positive,4
t0 t42 t43 t11,4.0,positive,4
t0 t32 t7 t4,4.0,positive,4
t37 t30 t29 t43,4.0,positive,4
t0 t34 t10 t4,4.0,positive,4
t29 t38 t14 t43,4.0,positive,4
t37 t1 t3 t26,4.0,positive,4
t15 t28 t30 t13,,negative,4
t40 t4 t6 t41,,negative,4
t27 t36 t13 t35,,negative,4
t42 t32 t27 t37,,negative,4
t20 t2 t39 t38,,negative,4
t17 t37 t40 t35,,negative,4
t27 t11 t30 t7,,negative,4
t2 t18 t31 t3,,negative,4
t15 t33 t19 t43,,negative,4
t10 t18 t27 t12,,negative,4
t11 t41 t38 t4 t4,4.0,positive,5
t0 t32 t13 t30 t7,4.0,positive,5
t0 t42 t7 t20 t19,4.0,positive,5
t37 t35 t6 t13 t19,5.0,positive,5
t0 t31 t42 t10 t11,5.0,positive,5
t0 t38 t14 t20 t19,4.0,positive,5
t29 t20 t4 t16 t11,5.0,positive,5
t4 t12 t3 t10 t11,5.0,positive,5
t0 t10 t30 t22 t43,4.0,positive,5
t37 t39 t20 t13 t9,5.0,positive,5
t34 t23 t24 t8 t5,,negative,5
t17 t17 t14 t38 t11,,negative,5
t17 t35 t22 t28 t5,,negative,5
t41 t25 t25 t2 t41,,negative,5
t8 t35 t37 t19 t34,,negative,5
t10 t43 t0 t6 t41,,negative,5
t31 t9 t11 t14 t39,,negative,5
t24 t13 t11 t28 t40,,negative,5
t9 t31 t5 t6 t36,,negative,5
t21 t17 t24 t4 t37,,negative,5
t11 t21 t14 t26 t26 t4,5.0,positive,6
t0 t14 t20 t33 t31 t11,6.0,positive,6
t0 t14 t14 t12 t5 t11,6.0,positive,6
t0 t42 t42 t34 t30 t26,5.0,positive,6
t0 t6 t35 t14 t10 t4,5.0,positive,6
t0 t5 t34 t13 t24 t4,6.0,positive,6
t34 t30 t19 t43 t27 t11,5.0,positive,6
t0 t5 t42 t36 t40 t11,6.0,positive,6
t0 t14 t12 t20 t20 t26,5.0,positive,6
t0 t28 t25 t20 t40 t4,5.0,positive,6
t17 t6 t4 t0 t42 t22,,negative,6
t40 t23 t16 t13 t35 t5,,negative,6
t9 t8 t11 t21 t34 t1,,negative,6
t22 t16 t19 t36 t22 t32,,negative,6
t24 t16 t17 t5 t15 t27,,negative,6
t36 t13 t17 t0 t43 t9,,negative,6
t38 t41 t43 t23 t1 t33,,negative,6
t16 t27 t35 t8 t27 t8,,negative,6
t29 t2 t8 t29 t11 t14,,negative,6
t19 t6 t17 t12 t16 t23,,negative,6
t2 t3 t26 t43 t30 t4 t11,6.0,positive,7
t37 t42 t36 t29 t37 t10 t13,6.0,positive,7
t34 t38 t2 t12 t9 t22 t24,7.0,positive,7
t0 t42 t17 t15 t1 t3 t9,5.0,positive,7
t0 t10 t11 t13 t14 t15 t11,7.0,positive,7
t34 t20 t10 t8 t42 t37 t19,6.0,positive,7
t0 t41 t15 t20 t29 t37 t19,5.0,positive,7
t11 t41 t20 t14 t43 t14 t11,6.0,positive,7
t11 t21 t1 t39 t41 t19 t4,6.0,positive,7
t30 t19 t41 t10 t30 t4 t43,5.0,positive,7
t24 t26 t4 t1 t18 t23 t3,,negative,7
t18 t18 t12 t33 t39 t18 t8,,negative,7
t42 t25 t24 t23 t23 t15 t42,,negative,7
t38 t23 t23 t42 t33 t9 t22,,negative,7
t1 t8 t43 t31 t16 t14 t12,,negative,7
t39 t32 t10 t34 t15 t17 t25,,negative,7
t5 t42 t40 t15 t6 t31 t1,,negative,7
t42 t8 t30 t0 t12 t11 t25,,negative,7
t4 t22 t38 t27 t4 t7 t40,,negative,7
t31 t39 t14 t12 t14 t39 t36,,negative,7
t34 t1 t7 t10 t36 t25 t9 t19,8.0,positive,8
t34 t43 t12 t22 t32 t23 t31 t9,7.0,positive,8
t43 t40 t19 t21 t18 t15 t34 t11,6.0,positive,8
t11 t21 t1 t10 t43 t11 t14 t43,5.0,positive,8
